Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200805,   5.5346,   4.6839,   2.5644,   3.0397,   1.9291,   7.1185,   3.4615,   8.0538,   4.9954,   3.5681,   3.8684,   3.9606,   6.9106,   5.1512,   4.0950,   4.7018,   5.1471,   5.0116,   4.3344,   3.5303,   2.8256,   0.1282,   0.7787,  -1.9239,   1.8479
200806,  -6.2603,  -8.4921, -11.0215,  -7.3360, -10.0663,  -7.5557,  -7.2299,  -5.8091,  -7.8914, -10.4408,  -7.3731,  -7.5138,  -6.1219,  -9.4634,  -4.5830,  -5.9289,  -9.8030,  -7.4731,  -7.1843, -14.9321,  -6.2086,  -9.0453,  -8.3331, -14.3368, -10.0474
200807,   4.9174,   4.2665,   4.9442,   7.5434,   3.4097,   2.1355,   2.6196,   4.8585,   3.8372,   6.6781,   0.6211,  -0.7272,   1.7944,   0.5987,   5.4129,  -1.0705,  -1.0921,  -6.4854,  -2.6638,  -3.1319,  -1.6546,  -1.2251,  -1.9958,   3.3685,   8.1140
200808,   0.8403,   3.6725,   2.5167,   3.6072,   6.6795,   4.4224,   4.2177,   4.4948,   5.6118,  11.4257,   2.6374,   3.6345,   4.7135,   1.9617,   5.8501,   0.8862,   2.2245,   3.1249,   4.0916,   1.8142,   1.1183,   1.4864,   1.9380,  -1.8653,  -0.3483
200809, -13.4393,  -9.9044,  -8.6114,  -4.1846,  -6.1636,  -8.7096,  -8.5064,  -7.1807,  -4.0717,  -7.2576, -14.2880, -11.2050,  -7.4429,  -7.0416,  -6.1667, -13.9800, -12.6799, -13.1834, -10.4697,  -9.7194,  -9.5350,  -8.8751,  -7.0423,  -7.1802,  -3.8912
200810, -23.8488, -19.4792, -19.9372, -15.9234, -22.4380, -23.0080, -23.2883, -18.8210, -19.2308, -21.9903, -22.8827, -19.5755, -16.5424, -19.2615, -21.2701, -20.4121, -20.6024, -24.8776, -21.3727, -17.6562, -14.8649, -14.9081, -14.3379, -27.4801, -13.5312
200811, -13.1197, -12.1581, -12.9745, -12.0434, -16.2195, -10.7771, -10.3566, -11.5464,  -9.4902, -16.3165, -12.5447, -10.1958,  -9.1740,  -9.2013,  -7.0757,  -8.3535,  -8.9793,  -8.3875,  -8.1879, -16.9466,  -5.8448,  -5.0911,  -6.5978, -14.7400, -17.8346
200812,   3.5671,   5.8777,   6.0455,   3.1336,   3.6885,   4.2260,   4.6961,   6.9613,   6.0327,   6.5152,   6.9327,   3.9442,   2.2037,   2.0453,  10.0964,   4.3747,   6.9507,   1.1737,   3.4641,   2.2165,   1.3767,   1.2256,   0.4609,  -2.0347,   3.7101
200901,  -6.8486,  -8.1343,  -9.3605, -16.6786, -14.8513,  -6.7727,  -7.3684, -10.4539, -13.8325, -18.2363,  -6.1950,  -8.5958,  -8.3125,  -8.9445, -18.2491,  -4.5490,  -6.5988,  -6.4560,  -8.5724, -16.7806,  -3.5694,  -9.0070, -10.7520, -19.5170, -14.3186
200902, -11.1004, -10.6711, -12.1941, -14.1109, -14.8147, -10.2759,  -9.1079, -11.1092, -14.7691, -19.2346,  -6.5006, -10.0646,  -9.5684, -14.0074, -11.0936,  -6.5793,  -8.7608, -11.0777, -13.9315, -12.7694,  -7.4600, -10.0041, -12.2663, -19.1302, -12.3397
200903,  11.1057,  10.9715,  10.3332,   8.2174,  10.1304,   8.9476,  10.5154,  10.3087,   8.4135,  14.8320,   8.7540,   8.9102,   9.8874,   8.2795,  13.2276,   8.3049,   9.6292,   9.3412,   9.5221,  10.1615,   8.3272,   7.9456,   9.2724,  13.3909,  10.9305
200904,  18.4444,  16.0822,  16.0262,  17.5647,  18.1731,  15.6398,  18.8993,  15.5672,  14.6023,  17.5782,  14.3821,  19.1238,  13.2199,  15.9718,  15.7668,  11.6713,  13.8945,  15.6899,  15.1113,  17.8255,   6.8161,   6.9380,  11.6755,  14.5869,  20.2523
200905,   6.8101,   5.4874,   5.2824,   4.3934,   3.5998,   5.1119,   2.9773,   2.0763,   1.1956,   4.9677,   3.8533,   1.0208,   3.0060,   1.9157,  -1.8238,   3.9320,   2.2007,   3.5740,   9.4191,   4.1877,   4.8448,   5.7458,   5.1056,   7.0806,   9.9297
200906,   7.4891,   5.3357,   5.3287,   2.2320,   3.4406,   6.5668,   2.0019,   0.7781,  -1.8054,   0.5852,   1.8202,   0.8304,  -1.4936,   1.2367,  -0.2535,   1.9423,   0.8213,  -0.6900,  -1.3762,  -0.4470,   1.7084,  -1.4331,  -0.2617,  -0.7144,  -2.7735
200907,   8.5849,   6.9957,   9.4906,   9.7260,  13.4766,   6.0489,   7.9204,  11.3769,  11.8837,  12.8526,   7.1222,   9.7252,  10.6360,  12.3788,  15.3664,   8.1378,   7.5432,   9.2336,  10.8136,  11.1443,   6.0661,   8.9598,   7.0660,   8.8733,   9.0541
200908,   2.9943,   1.6714,   3.3159,   4.3233,  10.4774,   0.1059,   2.0100,   1.7712,   3.1411,   8.7395,   0.9621,   0.8711,   4.5289,   4.3481,  11.7180,   1.9632,   4.5775,   2.6719,   6.0308,  15.2471,   1.1411,   3.7921,   3.2537,   6.7787,  15.2600
200909,   4.6181,   5.8321,   4.6488,   6.7345,   8.7540,   8.1378,   7.1463,   5.6711,   6.6971,   7.5391,   6.6032,   3.9956,   7.1209,   7.7838,   8.3170,   6.7705,   5.8479,   6.0368,   5.0573,   8.5890,   3.4934,   3.6018,   2.6076,   5.7162,   0.1677
200910, -10.4259,  -7.7688,  -6.3978,  -8.1159,  -8.8338,  -7.4822,  -5.9220,  -5.8112,  -8.8416, -10.4449,  -5.0262,  -3.2717,  -5.9434,  -5.7793, -10.6108,  -4.5240,  -2.7529,  -4.2620,  -6.6106,  -6.3073,   0.3454,  -2.0125,  -2.0003,  -3.7599,  -9.9404
200911,   0.3124,  -0.4148,   2.6202,   1.8193,   1.4011,   2.4350,   1.0860,   2.1465,   3.4079,   6.1692,   3.1719,   3.2604,   2.4370,   6.0655,   7.1269,   4.7830,   4.6844,   4.4734,   3.6879,   4.2278,   7.0955,   5.7781,   3.5898,   4.1678,   5.6197
200912,   6.1490,   8.9536,   7.6442,   7.8973,  10.1710,   9.3541,  10.2223,   8.6788,   7.1967,   8.8205,   7.1439,   7.2964,   7.0073,   7.7048,   8.1743,   6.1666,   4.7578,   7.4318,   5.5995,   6.3830,   0.8631,   2.3251,   4.1673,   1.6401,  -3.7993
201001,  -4.1689,  -5.4544,  -4.3821,  -3.3527,  -1.0101,  -3.1661,  -2.6869,  -1.2562,  -3.4072,  -3.6441,  -3.6201,  -3.3187,  -4.8521,  -3.3865,  -2.7300,  -3.5696,  -3.9299,  -5.5826,  -1.5295,  -2.0490,  -4.2357,  -3.5587,  -0.5339,  -5.3813,   0.2323
201002,   4.3462,   4.5206,   4.6295,   4.9896,   7.5229,   2.0918,   3.0098,   2.9843,   5.9179,   5.4110,   4.3043,   4.2287,   4.6467,   6.6081,   8.7704,   5.0408,   7.3368,   3.7245,   3.9716,   6.7839,   2.5734,   2.1702,   3.7171,   4.5263,   5.7101
201003,   6.7432,   6.9794,   7.6793,   7.4093,   9.9106,   7.0948,   7.6888,   7.5920,   8.0440,  11.6334,   9.2806,   6.6418,   9.8998,   6.9390,   7.6996,   7.9794,   7.4195,   7.5668,   5.2583,  11.9870,   4.9695,   6.0673,   5.6368,   6.7314,   8.0699
201004,   6.5260,   7.3039,   6.1095,   9.6650,  11.8680,   2.0257,   5.6918,   4.4463,   6.8336,   7.5885,   2.8453,   5.2142,   3.4478,   7.2598,   5.5661,   3.8847,   4.0013,   3.6074,   6.9807,   5.1253,   0.3844,   2.6868,   1.3047,  -1.9666,   3.4841
201005,  -6.9126,  -5.1172,  -7.2585,  -9.1128, -10.4130,  -4.7038,  -6.2994,  -7.0441,  -9.1071,  -9.9479,  -6.2453,  -6.0067,  -7.0605,  -9.9574,  -9.4426,  -5.3885,  -8.0677,  -8.8893,  -7.0444,  -8.0337,  -7.4263,  -8.1929,  -8.9314,  -7.5504,  -9.8355
201006,  -6.7091,  -6.9399,  -6.8448,  -6.9466, -11.9131,  -5.4337,  -5.9258,  -6.9388,  -9.8284, -13.0501,  -5.6384,  -6.0485,  -7.5211,  -7.4908, -12.1901,  -4.6218,  -6.4476,  -7.3882,  -8.1700,  -9.7849,  -3.8882,  -6.5075,  -3.1601,  -7.5684,  -9.4197
201007,   6.2187,   4.7785,   6.9035,   6.7151,   5.7921,   6.8860,   8.0814,   6.5625,   7.1813,   6.8828,   6.3816,   7.5060,   5.4668,   8.3101,   7.2634,   7.0754,   6.7085,   7.8021,   8.8000,   6.4272,   7.2453,   5.3697,   7.5535,   7.3208,   5.2281
201008,  -8.6790,  -8.7446,  -8.5113,  -9.3399,  -9.4893,  -5.6932,  -8.6642,  -7.0754,  -7.6199,  -7.7449,  -4.6230,  -6.2830,  -7.5634,  -6.7735,  -6.8650,  -4.2257,  -4.4149,  -5.4996,  -3.9109,  -6.4114,  -4.1000,  -3.4646,  -1.4603,  -6.9650,  -8.9090
201009,  11.6556,  10.9762,  12.7729,  12.3005,  10.0253,  14.7991,  15.1656,  12.4745,  10.9669,  11.7537,  12.9635,  14.1984,  12.6763,  11.2944,  10.9456,  12.5023,  11.0073,  10.2612,   8.2172,  10.2671,  10.3113,   7.9919,   7.9046,   7.6124,   7.0592
201010,   6.4948,   5.8630,   5.7630,   5.1171,   3.4964,   3.9636,   4.1905,   4.2322,   2.9902,   2.5227,   4.5655,   3.2958,   5.5737,   3.4485,   4.2157,   2.5284,   5.0524,   2.7215,   2.9214,   0.2159,   4.8513,   4.2021,   3.7716,   1.9797,  -0.2948
201011,   1.5611,   3.7852,   5.3282,   4.7235,   2.9833,   3.6103,   4.2814,   3.8898,   3.3900,   3.7096,   3.9793,   6.1076,   1.5990,   4.2760,   1.6270,   4.4928,   3.2981,   3.0348,   1.2559,   0.2082,  -0.8068,   1.9322,  -1.1845,   0.3808,  -3.3226
201012,  10.1211,   7.8027,   7.6228,   8.6837,   9.4122,   7.3014,   6.8703,   8.2589,   8.2132,  10.7467,   6.6636,   8.4489,   8.1887,   7.3916,   7.2872,   5.3613,   6.9337,   7.9779,   6.9999,   9.7310,   4.6204,   5.9796,   6.6436,   9.5735,  14.0766
201101,  -2.8965,  -2.0381,  -1.2940,  -0.8137,  -1.2119,   0.5490,  -0.9403,   2.2917,   0.2616,   1.8485,   2.1368,   1.8544,   0.1831,   3.2892,   0.3302,   1.8257,   3.5058,   1.6491,   2.7854,   0.2917,   1.5114,   3.2773,   1.6698,   3.7223,   3.2216
201102,   1.4940,   5.2340,   4.2904,   4.5173,   6.3522,   5.4186,   6.9117,   5.4077,   5.3128,   5.3391,   5.6511,   6.4085,   4.8824,   5.5363,   4.5864,   3.8434,   4.1688,   4.1425,   4.7634,   2.6672,   2.0076,   3.7305,   4.6935,   4.0961,   3.8503
201103,   3.6689,   4.3960,   1.6509,   1.6832,   1.5386,   3.4875,   3.3651,   2.6913,   1.6611,   2.8614,   4.3329,   2.7080,   2.9879,   2.0100,   1.4708,   1.8793,   3.3172,   2.3046,   2.2237,  -0.2324,   0.2235,  -0.5690,   1.8949,  -1.3288,  -3.2861
201104,   2.6494,   0.3088,   1.0810,   1.4253,   0.3300,   4.0233,   2.0281,   1.8047,   2.2716,  -0.1723,   4.1791,   3.6603,   3.4781,   3.0694,   2.0098,   3.6274,   1.5831,   1.6104,   3.5700,   1.9852,   3.5254,   4.4986,   3.5420,   0.2209,   1.2600
201105,  -1.1440,  -0.7507,  -1.9390,  -4.2351,  -2.9111,  -1.7671,  -1.2471,  -0.6535,  -3.3959,  -3.0602,  -1.4185,  -1.2975,  -1.9028,  -3.8255,  -1.0929,  -0.0949,  -0.6333,  -1.4871,  -1.9614,  -0.2202,  -0.2982,  -1.7206,  -0.9157,  -2.7071,  -3.7066
201106,  -4.4323,  -3.6422,  -2.7693,  -1.3302,  -2.6475,  -0.3825,  -1.9453,  -1.5525,  -0.4143,  -1.5525,  -1.3483,  -1.9572,  -2.0163,  -1.0082,  -3.7943,  -1.4997,  -2.1543,  -2.9099,  -1.3582,  -2.7423,  -1.2638,  -1.6824,  -1.8091,  -1.9606,  -2.6823
201107,  -5.1496,  -3.0086,  -3.0266,  -1.2630,  -1.4997,  -3.5961,  -3.7119,  -4.9008,  -3.3235,  -5.2669,  -4.9785,  -3.8401,  -3.1717,  -5.3992,  -3.5756,  -4.0699,  -3.7465,  -3.1855,  -1.5682,  -3.7598,   0.1645,  -1.8608,  -1.5836,  -3.8996,  -5.5272
201108, -11.5871, -12.0464,  -9.0623, -10.4208,  -9.7671,  -9.7372,  -8.5810, -10.3921,  -8.0353, -11.2297,  -7.9916,  -8.2332,  -8.1827,  -9.3143,  -8.4305,  -7.7389,  -8.4287,  -8.1504,  -7.4349,  -6.4992,  -3.8526,  -4.5531,  -7.0970,  -3.4359, -11.7181
201109, -11.2767, -12.5826, -10.4617, -10.7598, -10.3518, -10.4922, -11.4042, -12.7067,  -9.4724, -12.3295, -10.4591, -11.8215, -13.0135, -11.1833, -10.5285,  -9.2785, -11.8566, -11.6588,  -8.2950,  -9.3370,  -6.3398,  -4.7965,  -7.0185,  -5.9059, -13.8115
201110,  12.3143,  15.3025,  14.0979,  14.7169,  10.1570,  18.0358,  14.2674,  16.3591,  15.2838,  14.9341,  14.2874,  16.6484,  16.6582,  16.2216,  11.4547,  14.3634,  15.7759,  14.9542,  11.2586,  12.4835,   9.4214,  10.3640,  12.4238,   8.8295,  15.0869
201111,  -2.1849,  -1.2894,  -2.7158,  -1.0230,  -0.2700,   0.1716,  -1.6597,   0.2958,   1.6886,   0.2532,  -1.8785,   1.0243,  -0.8541,   0.9146,   0.3657,  -0.7868,  -0.3567,   1.3244,   1.2366,  -1.4493,  -0.4128,   1.1716,   0.4722,   0.5600,  -6.1773
201112,  -0.6566,   2.1471,   0.9049,   1.7540,   1.4398,  -0.9498,   0.6535,   0.9376,   0.6369,   1.1756,  -2.6975,  -0.0328,   1.1226,   1.1122,   1.7398,  -2.2527,   0.7441,  -0.0831,   3.7293,  -0.5822,  -0.5761,   1.1509,   3.0925,   2.4744,   1.3437
201201,  12.3048,   8.1168,   7.7479,   7.3098,   7.6942,   8.0739,   5.6606,   8.3402,   5.5052,   4.9107,   9.0555,   5.0540,   6.8647,   5.6869,   3.5795,   9.5769,   6.2346,   4.9538,   2.0869,   4.2590,   7.1188,   2.3011,   2.6691,   2.0462,   9.2764
201202,   1.2187,   1.2031,   1.0880,   0.7225,   2.7236,   4.3259,   3.9497,   1.1945,   3.0222,   4.4910,   4.6364,   3.1425,   3.5070,   3.8876,   4.8263,   4.6277,   4.8246,   4.2841,   3.7663,   6.1037,   5.2060,   3.0703,   3.5693,   4.8675,   6.8866
201203,   2.1841,   3.9223,   3.6307,   3.1360,   4.8668,   1.9626,   1.7737,   2.8316,   3.1962,   2.7252,   1.3499,   1.9305,   1.8336,   1.7765,  -0.4080,   4.0249,   0.3232,  -0.0057,   2.1407,   1.6790,   4.0192,   2.3397,   1.0618,   3.4691,   7.7291
201204,  -4.0133,  -1.9216,  -2.0102,  -1.2435,  -0.4665,  -0.2601,  -1.6371,  -2.5684,  -2.2350,  -1.9626,  -2.3312,  -0.6955,  -1.3468,  -0.9460,   0.0966,  -0.6361,  -0.0945,  -0.7592,   1.0771,  -2.8611,   0.0105,  -0.6878,  -0.7762,  -0.5008,  -4.0529
201205,  -8.5556,  -6.0395,  -6.9277,  -8.1849,  -4.6198,  -5.4298,  -5.0380,  -7.5633,  -5.4393,  -7.2318,  -7.7917,  -6.2325,  -8.1670,  -6.1159,  -6.5605,  -6.6588,  -8.6804,  -8.7952,  -6.5837,  -5.2757,  -6.3736,  -4.8503,  -5.1762,  -2.8749, -12.6548
201206,   7.3119,   7.2117,   5.4993,   5.3715,   5.5000,   6.9100,   5.0541,   3.8731,   3.3985,   4.5685,   5.2981,   3.5919,   1.6915,   2.3880,   4.0224,   0.5188,   1.9936,   3.9591,   2.7222,   3.2078,   2.8032,   4.2828,   5.5779,   4.9537,   5.9151
201207,  -2.3072,   1.0635,  -2.9946,  -1.7327,  -2.3138,  -4.1865,  -0.5106,  -0.6034,  -1.1076,  -0.8537,  -2.6447,  -0.2917,  -1.3879,   0.7300,  -3.7802,  -2.1820,   0.0641,   0.4585,   0.1724,  -1.1340,   1.4134,   2.5519,   1.3012,   1.1350,  -1.7677
201208,   2.5398,   0.4824,   3.9656,   2.8799,   3.3834,   1.6750,   2.5781,   2.7635,   3.1899,   4.4714,   5.2179,   3.4319,   4.5883,   4.1774,   3.4898,   4.2406,   4.0528,   2.4868,   3.8144,   6.3332,   2.0856,   2.3702,   1.5846,   0.6201,   6.5492
201209,   4.7943,   5.4542,   4.4663,   4.6941,   4.5795,   5.2456,   3.3529,   3.4816,   3.9502,   4.0808,   2.9193,   1.5974,   1.8046,   3.1251,   3.8875,   1.9875,   1.8815,   2.3982,   2.4556,   3.3569,   1.7753,   2.5118,   3.6644,   3.2574,   5.4748
201210,  -5.0761,  -5.0476,  -3.7718,  -3.1921,  -1.4152,  -5.8873,  -1.7698,  -1.4263,  -1.6024,  -1.0198,  -3.7395,   0.3736,   0.0222,   0.5651,  -0.2064,  -1.1434,   0.0323,  -0.1227,  -0.0806,   1.5557,  -3.3440,  -1.2583,  -2.8535,  -0.3797,   3.3415
201211,  -0.2275,   1.6683,   0.5762,  -0.3410,   1.2396,  -0.4540,  -0.0787,   0.7844,   0.4336,   2.6554,   2.7474,   2.7233,   2.4968,   2.0494,  -0.1703,   2.9372,   2.9674,  -0.3464,   1.3145,   0.5666,   1.2617,   0.5358,  -0.4117,  -0.3673,  -1.4908
201212,   0.3245,   3.7236,   3.9674,   4.6217,   4.3007,   3.5929,   3.2677,   3.1747,   3.8827,   5.0837,   2.3767,   3.8314,   2.0751,   3.2026,   3.6863,   2.0532,   2.4442,   2.9139,   3.8697,   3.4553,  -1.0198,   0.3546,   1.4453,   2.3462,   7.2741
201301,   6.5479,   4.6718,   5.7226,   5.5612,   5.7471,   7.7023,   5.7472,   7.6110,   6.7164,   5.0954,   5.2737,   6.5828,   6.0806,   7.3299,   7.6615,   7.2487,   6.5177,   6.4953,   8.6228,   9.1297,   3.6273,   5.6829,   5.7753,   6.6500,   7.3676
201302,  -1.9431,   0.7331,  -0.3141,   1.6768,   1.6474,   1.0345,   1.2737,   0.7095,   2.1572,   0.5832,   0.4262,   1.2561,   0.6924,   2.4533,   1.9265,   0.4947,   1.2662,   1.9304,   0.8325,   2.6170,   1.1539,   1.2782,   1.9774,   2.2793,   0.6722
201303,   7.7562,   6.3036,   4.5516,   4.2972,   4.3683,   5.1591,   5.2397,   3.8831,   4.4794,   4.6757,   4.4384,   4.4980,   5.3328,   3.5000,   5.3521,   3.6747,   4.0934,   4.3577,   5.4427,   6.2928,   3.9713,   3.4227,   3.3112,   4.8767,   3.3189
201304,   0.2541,  -0.5484,  -0.8804,  -0.7471,   0.6701,  -1.0934,  -1.9376,  -1.2168,  -1.3586,   1.6625,  -1.9321,   0.2680,  -0.7851,  -0.7338,  -1.7760,   1.1851,   0.9808,  -0.7179,   1.9453,   0.9403,   2.3161,   1.2899,   1.8917,   1.6669,   2.7490
201305,   7.9628,   4.3203,   3.9044,   6.3191,   4.3306,   5.3467,   4.6525,   5.5806,   4.6523,   7.9697,   3.0221,   5.8582,   4.1788,   4.9188,   3.9276,   4.1510,   3.1496,   1.9191,   3.2214,   4.6033,   1.2214,   2.3272,   1.3730,   3.2040,   9.0442
201306,  -0.9627,  -0.5118,   1.9658,   1.1520,   0.2757,   1.8415,  -0.1096,  -0.3928,  -0.7568,  -1.3598,  -0.4869,  -0.9862,  -1.5390,  -0.6600,  -0.2036,  -2.1113,  -2.5252,  -1.3838,  -1.5020,  -1.2399,  -2.3609,  -0.2771,   0.1484,  -0.3672,  -2.8439
201307,   7.0969,  10.2737,   7.2467,   9.1016,   7.3549,   7.1593,   6.3199,   6.4548,   7.0011,   8.1721,   8.3810,   7.5068,   6.0314,   7.7774,   8.9792,   8.1430,   4.7049,   6.4994,   8.0441,   5.0202,   6.0499,   4.1688,   4.5466,   4.7036,   7.2476
201308,  -2.2208,  -2.6621,  -2.2895,  -3.8082,  -3.1887,  -0.7350,  -0.6621,  -3.2180,  -3.8377,  -3.6786,  -1.6880,  -1.9427,  -3.6190,  -4.7834,  -3.6914,  -1.7183,  -2.1895,  -3.1485,  -2.3656,  -4.3434,  -1.4901,  -2.4803,  -3.6251,  -3.7478,  -4.4385
201309,   7.2811,   7.7154,   7.0921,   6.8192,   5.9101,   7.0629,   6.0207,   7.4464,   6.0406,   5.5363,   5.8044,   5.7887,   5.7975,   5.4904,   4.3521,   5.6324,   5.6367,   5.1781,   5.7067,   3.4424,   4.3369,   2.5854,   2.5833,   2.5666,   2.2844
201310,  -0.7438,   0.7570,   2.2637,   3.9391,   2.7829,   0.5487,   1.5840,   1.1743,   3.8512,   4.3841,   3.4270,   3.6415,   3.4124,   4.1122,   5.6660,   2.1791,   3.8809,   2.7505,   4.6517,   6.1944,   4.8487,   4.3392,   5.3529,   3.4483,   3.5961
201311,   7.9236,   5.2081,   5.7927,   7.0770,   5.0532,   6.1401,   3.6781,   3.3220,   2.9682,   5.7729,   2.7800,   3.3450,   3.5003,   2.6658,   3.9114,   2.2274,   1.8308,   0.8106,  -0.4453,   3.7509,   3.1589,   3.6096,   1.4748,   1.8456,   6.5501
201312,   1.9396,   3.4830,   2.3947,   1.1641,   1.4422,   2.7701,   0.4348,   3.5715,   1.8471,   0.8441,   1.6324,   3.8060,   2.9721,   3.6244,   2.4006,   3.0787,   3.6518,   2.8419,   3.3529,   3.4170,   2.5968,   2.3844,   3.5772,   2.2648,   1.9529
201401,   3.3041,  -2.6933,  -2.2724,  -3.8702,  -3.1480,   0.0742,  -2.1095,  -5.1985,  -3.9985,  -6.3044,  -0.3971,  -2.9894,  -4.5210,  -2.5782,  -2.2746,  -2.6440,  -3.3464,  -0.8402,  -5.0601,  -3.0153,  -4.0354,  -2.6006,  -3.3587,  -4.3171,  -4.3038
201402,   4.8862,   3.4992,   4.0029,   5.6477,   4.5936,   4.5502,   3.4905,   6.0012,   5.1306,   4.1049,   6.5535,   4.7181,   4.2860,   6.8595,   4.3284,   5.9416,   6.0109,   4.8389,   5.4287,   5.4335,   5.1216,   5.0699,   2.9576,   4.1573,   2.4728
201403,  -4.8279,   1.4217,   0.2651,   1.0331,   1.3806,  -3.9276,   0.0883,   1.4175,   1.1091,   2.4855,  -4.6867,   0.0495,   0.5680,   1.3994,   1.9302,  -2.3014,  -0.2353,   0.2010,   1.9547,   5.1365,  -1.4183,   0.4850,   2.3170,   3.7469,   3.6783
201404,  -8.5279,  -6.7623,  -5.5352,  -3.2745,  -4.3168,  -6.6694,  -3.1342,  -3.0431,  -1.8903,  -1.9693,  -5.6612,  -1.6760,  -1.8982,  -1.5581,  -3.1447,  -3.0865,  -0.8995,   0.2220,   0.0708,  -0.5504,   1.5353,   0.0353,   1.4920,   2.0082,  -2.3839
201405,  -2.5951,  -1.3382,  -0.5547,  -0.7746,  -0.1998,  -0.2894,  -0.1461,   1.6928,  -0.6056,  -0.3684,   1.2637,   0.4012,   2.0118,   0.5798,   1.9603,   2.7726,   1.5252,   3.2299,   1.1967,   1.6337,   3.2066,   1.4583,   2.3192,   1.6619,   1.3963
201406,   5.5645,  10.8286,   3.5701,   4.1263,   3.8132,   7.5865,   6.4696,   5.7965,   4.9039,   5.7987,   6.2187,   5.3954,   3.7393,   4.9462,   5.0246,   4.4750,   3.7989,   4.0071,   3.9109,   3.6228,   1.1218,   1.2335,   2.5455,   3.2992,   3.4260
201407,  -9.1708,  -7.7081,  -6.2605,  -4.4096,  -4.9667,  -5.2482,  -6.5795,  -5.5736,  -6.2436,  -5.9004,  -5.7155,  -5.5759,  -6.1389,  -6.4516,  -4.2476,  -2.2321,  -4.4356,  -3.2311,  -3.8396,  -3.8099,  -1.6322,  -0.8399,  -0.5171,  -2.6182,  -1.3682
201408,   2.8224,   4.5156,   3.0303,   4.5740,   3.3114,   5.8072,   5.3283,   3.8750,   4.5522,   5.2538,   6.0665,   4.0977,   4.7463,   5.5136,   4.4737,   6.1957,   4.7064,   5.2173,   4.0519,   4.5408,   4.8987,   4.4502,   2.3417,   2.3604,   5.1399
201409,  -6.9546,  -4.4900,  -6.9392,  -5.6555,  -5.7168,  -4.9581,  -4.3218,  -5.4975,  -5.0862,  -8.0059,  -2.8909,  -6.2538,  -4.6494,  -6.6958,  -7.2001,  -3.1932,  -3.1450,  -4.2193,  -4.5396,  -4.7991,  -0.5847,  -0.8431,  -1.6200,  -4.0202,  -0.1807
201410,   6.3009,   6.8591,   5.7544,   7.2295,   4.5869,   8.3291,   6.8808,   6.0709,   5.4034,   4.1636,   6.0342,   6.0031,   3.8330,   4.1570,   4.0571,   3.9045,   0.4911,   3.6154,   3.7411,  -0.5112,   2.3270,   2.6781,   2.0492,  -0.0151,   1.4951
201411,   0.3404,   0.1778,  -1.1355,  -1.2877,  -2.6320,   1.6201,  -0.6077,  -0.4560,  -1.0255,  -0.8957,   2.6206,   2.6032,  -0.3334,   0.1202,   0.1135,   3.2992,   3.0711,   3.4978,   0.7480,  -1.9606,   3.5656,   3.5963,   3.3364,  -0.2452,   0.9892
201412,   6.0147,   7.1035,   5.4941,   4.3786,   3.9393,   0.9928,   3.3219,   2.8073,   2.6657,   2.9172,   1.7993,   0.8518,   0.4779,   1.7029,   0.2409,   0.5545,  -0.1189,   0.5241,   0.8105,   0.7273,  -1.2631,  -1.4041,  -0.1407,   1.0522,   2.3966
201501,  -3.4533,  -6.6711,  -4.6202,  -4.8760,  -5.2219,  -1.3078,  -4.4908,  -4.4711,  -4.6203,  -7.1231,  -0.6325,  -1.5358,  -3.8884,  -4.8300,  -5.1496,  -1.1619,  -2.4170,  -1.0944,  -1.5132,  -3.7222,  -0.7740,  -2.6801,  -4.1152,  -4.1501,  -7.7373
201502,   4.1660,   6.7695,   6.2759,   5.2173,   5.4800,   7.2962,   8.8607,   6.5771,   5.6768,   4.9562,   7.5010,   8.3191,   8.4640,   6.1714,   5.6792,   7.5537,   7.0591,   7.9941,   5.3754,   7.6508,   6.0192,   5.9564,   6.5708,   3.9635,   5.8179
201503,  -0.9142,   2.6883,   2.3151,   1.9384,   1.1665,   3.2182,   2.4343,   0.6803,   2.7476,   1.2926,   0.6970,   1.0343,   1.7006,   1.1208,   0.9547,   0.9760,   0.6059,   1.2698,  -0.5418,  -0.5256,  -1.0825,  -2.1364,  -2.2860,  -1.8429,  -1.5704
201504,  -4.0181,  -2.7598,  -2.9134,  -2.1958,  -0.4924,  -3.8862,  -2.6332,  -2.6879,   0.0630,  -0.8077,  -3.1511,  -1.3389,  -0.9482,  -0.9456,  -0.5391,  -1.5283,  -0.2803,  -1.3172,  -1.6939,   0.5503,   0.2144,   1.2045,   1.3872,   3.0755,   1.8797
201505,   3.4829,   5.0862,   0.6679,   0.2189,   0.1162,   3.0034,   4.5503,   2.9451,   1.0393,  -0.0120,   4.4456,   2.3401,   2.8958,   2.0325,   0.6142,   2.2254,   1.4441,   2.7239,   1.4267,  -0.1522,   1.5879,   0.5833,   1.2388,   0.5710,   1.7018
